incident_id,source_text_path,output_json_path,provider,model,extracted,extracted_at,valid,validation_errors,error,raw_response_path
ss-358-22feb20,data/raw/bsee/text/ss-358-22feb20.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/ss-358-22feb20.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:12:37.065634+00:00,True,,,
ss-72-petroquest-05-nov-2014,data/raw/bsee/text/ss-72-petroquest-05-nov-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/ss-72-petroquest-05-nov-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:12:51.704321+00:00,True,,,
ss114-stone-25-jul-2018,data/raw/bsee/text/ss114-stone-25-jul-2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/ss114-stone-25-jul-2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:13:22.385437+00:00,True,,,
ss154-ridgelake-23-dec-2016,data/raw/bsee/text/ss154-ridgelake-23-dec-2016.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/ss154-ridgelake-23-dec-2016.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:13:41.423138+00:00,True,,,
ss20224_talos_31-jan-2023,data/raw/bsee/text/ss20224_talos_31-jan-2023.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/ss20224_talos_31-jan-2023.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:14:02.346417+00:00,True,,,
ss2072_sanare_13-dec-2021,data/raw/bsee/text/ss2072_sanare_13-dec-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/ss2072_sanare_13-dec-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:14:39.961698+00:00,True,,,
ss208020w26t2007-mar-2025,data/raw/bsee/text/ss208020w26t2007-mar-2025.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/ss208020w26t2007-mar-2025.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:15:17.508444+00:00,True,,,
ss349-wtoffshore-25-august-2018,data/raw/bsee/text/ss349-wtoffshore-25-august-2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/ss349-wtoffshore-25-august-2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:15:46.247266+00:00,True,,,
ss72-petroquest-22-mar-2018,data/raw/bsee/text/ss72-petroquest-22-mar-2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/ss72-petroquest-22-mar-2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:16:07.439226+00:00,True,,,
st-100-talos-07-may-21,data/raw/bsee/text/st-100-talos-07-may-21.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/st-100-talos-07-may-21.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:16:23.312764+00:00,True,,,
st-127-a-walter-oil-and-gas-28-jun-2015,data/raw/bsee/text/st-127-a-walter-oil-and-gas-28-jun-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/st-127-a-walter-oil-and-gas-28-jun-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:16:39.243807+00:00,True,,,
st-131k-arena-offshore-07-june-2015,data/raw/bsee/text/st-131k-arena-offshore-07-june-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/st-131k-arena-offshore-07-june-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:16:52.516865+00:00,True,,,
st-200-epl-oil-and-gas-26-nov-2015,data/raw/bsee/text/st-200-epl-oil-and-gas-26-nov-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/st-200-epl-oil-and-gas-26-nov-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:17:11.034910+00:00,True,,,
st-26-cox-02-may-21,data/raw/bsee/text/st-26-cox-02-may-21.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/st-26-cox-02-may-21.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:17:34.557879+00:00,True,,,
st-26-energy-10-june-2017,data/raw/bsee/text/st-26-energy-10-june-2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/st-26-energy-10-june-2017.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:17:53.990291+00:00,True,,,
st-27-energy-xxi-23-jan-2015,data/raw/bsee/text/st-27-energy-xxi-23-jan-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/st-27-energy-xxi-23-jan-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:18:08.960604+00:00,True,,,
st-28-energy-xxi-oct-11-2017,data/raw/bsee/text/st-28-energy-xxi-oct-11-2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/st-28-energy-xxi-oct-11-2017.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:18:23.995031+00:00,True,,,
st-285-walter-17-may-2014,data/raw/bsee/text/st-285-walter-17-may-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/st-285-walter-17-may-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:18:49.600541+00:00,True,,,
st-331-23jan2020-redacted-2010-v2,data/raw/bsee/text/st-331-23jan2020-redacted-2010-v2.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/st-331-23jan2020-redacted-2010-v2.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:19:14.280502+00:00,True,,,
st-52-7oct19,data/raw/bsee/text/st-52-7oct19.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/st-52-7oct19.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:19:29.517886+00:00,True,,,
st2022920w26t2009-may-2025,data/raw/bsee/text/st2022920w26t2009-may-2025.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/st2022920w26t2009-may-2025.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:20:17.541539+00:00,True,,,
st23cc_cantium_29-jan-2024_ev2010r,data/raw/bsee/text/st23cc_cantium_29-jan-2024_ev2010r.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/st23cc_cantium_29-jan-2024_ev2010r.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:20:37.549696+00:00,True,,,
st311-walter-04sept2018,data/raw/bsee/text/st311-walter-04sept2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/st311-walter-04sept2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:21:05.729504+00:00,True,,,
st34b-talos-15-sep-2017,data/raw/bsee/text/st34b-talos-15-sep-2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/st34b-talos-15-sep-2017.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:21:21.963898+00:00,True,,,
talos-vk-989-a-01-dec-2021,data/raw/bsee/text/talos-vk-989-a-01-dec-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/talos-vk-989-a-01-dec-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:21:47.403403+00:00,True,,,
vk-817-a-flextrend-03nov2017,data/raw/bsee/text/vk-817-a-flextrend-03nov2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vk-817-a-flextrend-03nov2017.json,schema_v2_3,claude-sonnet-4-20250514,True,2026-02-20T11:22:50.930956+00:00,True,,,
vk-900a-cox-22-dec-2020,data/raw/bsee/text/vk-900a-cox-22-dec-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vk-900a-cox-22-dec-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:23:10.965268+00:00,True,,,
vk-900a-cox-operating-28-mar-2021,data/raw/bsee/text/vk-900a-cox-operating-28-mar-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vk-900a-cox-operating-28-mar-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:23:28.423234+00:00,True,,,
vk-915-anadarko-22-jan-2018,data/raw/bsee/text/vk-915-anadarko-22-jan-2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vk-915-anadarko-22-jan-2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:23:45.605587+00:00,True,,,
vk-956-talos-15-jan-2020-v2,data/raw/bsee/text/vk-956-talos-15-jan-2020-v2.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vk-956-talos-15-jan-2020-v2.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:24:07.991732+00:00,True,,,
vk-965-talos-21-nov-2020,data/raw/bsee/text/vk-965-talos-21-nov-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vk-965-talos-21-nov-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:24:24.259331+00:00,True,,,
vk2090020cox202022-jul-23,data/raw/bsee/text/vk2090020cox202022-jul-23.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vk2090020cox202022-jul-23.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:25:01.267293+00:00,True,,,
vk209152020anadarko20petroleum202024-nov-2024,data/raw/bsee/text/vk209152020anadarko20petroleum202024-nov-2024.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vk209152020anadarko20petroleum202024-nov-2024.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:25:27.103292+00:00,True,,,
vk2091520anadarko2004-may-2025,data/raw/bsee/text/vk2091520anadarko2004-may-2025.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vk2091520anadarko2004-may-2025.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:25:57.131842+00:00,True,,,
vk2098920a20talos2002-dec-2024,data/raw/bsee/text/vk2098920a20talos2002-dec-2024.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vk2098920a20talos2002-dec-2024.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:26:21.966636+00:00,True,,,
vk823-wt-26-jun-2018,data/raw/bsee/text/vk823-wt-26-jun-2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vk823-wt-26-jun-2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:26:41.457643+00:00,True,,,
vr-279a-w-and-t-offshore-19-jun-2015,data/raw/bsee/text/vr-279a-w-and-t-offshore-19-jun-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vr-279a-w-and-t-offshore-19-jun-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:27:15.452938+00:00,True,,,
vr-342-arena-offshore-13-nov-2014,data/raw/bsee/text/vr-342-arena-offshore-13-nov-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vr-342-arena-offshore-13-nov-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:27:34.877794+00:00,True,,,
vr-369-24jun22-redacted,data/raw/bsee/text/vr-369-24jun22-redacted.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vr-369-24jun22-redacted.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:27:58.528207+00:00,True,,,
vr-369-a-black-elk-energy-18-apr-2014,data/raw/bsee/text/vr-369-a-black-elk-energy-18-apr-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vr-369-a-black-elk-energy-18-apr-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:28:34.019502+00:00,True,,,
vr-371-fieldwood-energy-10feb2020,data/raw/bsee/text/vr-371-fieldwood-energy-10feb2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vr-371-fieldwood-energy-10feb2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:29:12.701060+00:00,True,,,
vr-379-a-ankor-energy-08-jun-2014,data/raw/bsee/text/vr-379-a-ankor-energy-08-jun-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vr-379-a-ankor-energy-08-jun-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:29:36.584784+00:00,True,,,
vr2017020gulf20offshore2003-july-2023,data/raw/bsee/text/vr2017020gulf20offshore2003-july-2023.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vr2017020gulf20offshore2003-july-2023.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:30:04.802604+00:00,True,,,
vr20170a20gulf20offshore2011-aug-2024,data/raw/bsee/text/vr20170a20gulf20offshore2011-aug-2024.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vr20170a20gulf20offshore2011-aug-2024.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:30:51.058349+00:00,True,,,
vr20369-a20renaissance2004-apr-2024,data/raw/bsee/text/vr20369-a20renaissance2004-apr-2024.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vr20369-a20renaissance2004-apr-2024.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:31:28.499723+00:00,True,,,
vr21-fieldwood-energy-16-dec-2015,data/raw/bsee/text/vr21-fieldwood-energy-16-dec-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vr21-fieldwood-energy-16-dec-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:31:51.135689+00:00,True,,,
vr252-castex-09-september-2019,data/raw/bsee/text/vr252-castex-09-september-2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vr252-castex-09-september-2019.json,schema_v2_3,claude-sonnet-4-20250514,True,2026-02-20T11:33:20.065699+00:00,True,,,
vr252-castex-25apr2018,data/raw/bsee/text/vr252-castex-25apr2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vr252-castex-25apr2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:33:37.111036+00:00,True,,,
vr331-talos-ert-07-aug-2021,data/raw/bsee/text/vr331-talos-ert-07-aug-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vr331-talos-ert-07-aug-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:34:02.050652+00:00,True,,,
vr369-renaissance-1jul2019-2010-sanitized-v3-12sept2019,data/raw/bsee/text/vr369-renaissance-1jul2019-2010-sanitized-v3-12sept2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/vr369-renaissance-1jul2019-2010-sanitized-v3-12sept2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:34:29.668821+00:00,True,,,
w202620t2020hi20a20379-b20201020report2021-feb-2024,data/raw/bsee/text/w202620t2020hi20a20379-b20201020report2021-feb-2024.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/w202620t2020hi20a20379-b20201020report2021-feb-2024.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:34:58.319044+00:00,True,,,
wc-544a-arena-offshore-24-oct-2014,data/raw/bsee/text/wc-544a-arena-offshore-24-oct-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wc-544a-arena-offshore-24-oct-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:35:34.869529+00:00,True,,,
wc-96-27nov21,data/raw/bsee/text/wc-96-27nov21.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wc-96-27nov21.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:36:03.707780+00:00,True,,,
wc180-wandt-offshore-17-oct-2016,data/raw/bsee/text/wc180-wandt-offshore-17-oct-2016.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wc180-wandt-offshore-17-oct-2016.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:36:25.252264+00:00,True,,,
wc203320apache20injury2010-aug-23,data/raw/bsee/text/wc203320apache20injury2010-aug-23.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wc203320apache20injury2010-aug-23.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:36:54.693024+00:00,True,,,
wc61-enven-13-apr-2019,data/raw/bsee/text/wc61-enven-13-apr-2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wc61-enven-13-apr-2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:37:26.225262+00:00,True,,,
wd-105e-fieldwood-energy-29-nov-2020,data/raw/bsee/text/wd-105e-fieldwood-energy-29-nov-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wd-105e-fieldwood-energy-29-nov-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:37:56.737685+00:00,True,,,
wd-133-9-sep-18,data/raw/bsee/text/wd-133-9-sep-18.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wd-133-9-sep-18.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:38:15.493173+00:00,True,,,
wd-152-renaissance-offshore-19-jan-19,data/raw/bsee/text/wd-152-renaissance-offshore-19-jan-19.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wd-152-renaissance-offshore-19-jan-19.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:38:57.236172+00:00,True,,,
wd-27-a-24nov19-2010-redacted,data/raw/bsee/text/wd-27-a-24nov19-2010-redacted.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wd-27-a-24nov19-2010-redacted.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:39:23.350344+00:00,True,,,
wd-30-energy-xxi-24-jan-2020_0,data/raw/bsee/text/wd-30-energy-xxi-24-jan-2020_0.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wd-30-energy-xxi-24-jan-2020_0.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:39:51.338750+00:00,True,,,
wd-30p-cox-operating-09-jan-2021,data/raw/bsee/text/wd-30p-cox-operating-09-jan-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wd-30p-cox-operating-09-jan-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:40:12.214337+00:00,True,,,
wd-32-energy-xxi-21-sep-2016,data/raw/bsee/text/wd-32-energy-xxi-21-sep-2016.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wd-32-energy-xxi-21-sep-2016.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:40:41.578605+00:00,True,,,
wd-32-energy-xxi-gom-30-jul-2014,data/raw/bsee/text/wd-32-energy-xxi-gom-30-jul-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wd-32-energy-xxi-gom-30-jul-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:41:00.299864+00:00,True,,,
wd-32e-energy-xxi-25-mar-2014,data/raw/bsee/text/wd-32e-energy-xxi-25-mar-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wd-32e-energy-xxi-25-mar-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:41:28.155707+00:00,True,,,
wd-73-cox-operating-27-may-2019,data/raw/bsee/text/wd-73-cox-operating-27-may-2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wd-73-cox-operating-27-may-2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:41:55.825675+00:00,True,,,
wd2015220renaissance2027-aug-2025,data/raw/bsee/text/wd2015220renaissance2027-aug-2025.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wd2015220renaissance2027-aug-2025.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:42:28.009131+00:00,True,,,
wd207320cox2017-feb-2023,data/raw/bsee/text/wd207320cox2017-feb-2023.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wd207320cox2017-feb-2023.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:43:00.887373+00:00,True,,,
wd209020apache202021-apr-2025,data/raw/bsee/text/wd209020apache202021-apr-2025.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wd209020apache202021-apr-2025.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:43:39.941425+00:00,True,,,
wd30t-cox-operating-26-sep-2021,data/raw/bsee/text/wd30t-cox-operating-26-sep-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wd30t-cox-operating-26-sep-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:43:53.209983+00:00,True,,,
wd73d-cox-operating-25-sep-2021,data/raw/bsee/text/wd73d-cox-operating-25-sep-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wd73d-cox-operating-25-sep-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:44:09.114310+00:00,True,,,
woodside-energy-eb-699-16-nov-2022-redacted,data/raw/bsee/text/woodside-energy-eb-699-16-nov-2022-redacted.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/woodside-energy-eb-699-16-nov-2022-redacted.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:44:33.332180+00:00,True,,,
wr-160-statoil-gom-13-aug-2015,data/raw/bsee/text/wr-160-statoil-gom-13-aug-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wr-160-statoil-gom-13-aug-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:44:58.796107+00:00,True,,,
wr-160-statoil-gom-22-oct-2015,data/raw/bsee/text/wr-160-statoil-gom-22-oct-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wr-160-statoil-gom-22-oct-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:45:14.869954+00:00,True,,,
wr-160-statoil-gom-24-oct-2015,data/raw/bsee/text/wr-160-statoil-gom-24-oct-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wr-160-statoil-gom-24-oct-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:45:45.265577+00:00,True,,,
wr-160-statoil-gom-31-aug-2015,data/raw/bsee/text/wr-160-statoil-gom-31-aug-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wr-160-statoil-gom-31-aug-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:46:04.384526+00:00,True,,,
wr-29-10dec19,data/raw/bsee/text/wr-29-10dec19.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wr-29-10dec19.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:46:38.775628+00:00,True,,,
wr-315-21feb22-redacted-2010,data/raw/bsee/text/wr-315-21feb22-redacted-2010.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wr-315-21feb22-redacted-2010.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:47:00.314080+00:00,True,,,
wr-469-petrobras-14-feb-2015,data/raw/bsee/text/wr-469-petrobras-14-feb-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wr-469-petrobras-14-feb-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:47:20.785838+00:00,True,,,
wr-508-shell-11-dec-2014,data/raw/bsee/text/wr-508-shell-11-dec-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wr-508-shell-11-dec-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:47:44.859413+00:00,True,,,
wr-508-shell-27-feb-21,data/raw/bsee/text/wr-508-shell-27-feb-21.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wr-508-shell-27-feb-21.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:48:10.782430+00:00,True,,,
wr-578-marathon-oil-27-oct-2014,data/raw/bsee/text/wr-578-marathon-oil-27-oct-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wr-578-marathon-oil-27-oct-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:48:37.661577+00:00,True,,,
wr-584-exxon-mobil-27-jul-2016,data/raw/bsee/text/wr-584-exxon-mobil-27-jul-2016.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wr-584-exxon-mobil-27-jul-2016.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:48:57.770238+00:00,True,,,
wr-677-chevron-23-dec-2015,data/raw/bsee/text/wr-677-chevron-23-dec-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wr-677-chevron-23-dec-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:49:22.184935+00:00,True,,,
wr-778-chevron-27-jun-2017,data/raw/bsee/text/wr-778-chevron-27-jun-2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wr-778-chevron-27-jun-2017.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:49:45.891991+00:00,True,,,
wr2051_boe20exploration_7-jan-2023,data/raw/bsee/text/wr2051_boe20exploration_7-jan-2023.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wr2051_boe20exploration_7-jan-2023.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:50:11.757786+00:00,True,,,
wr29-chevron-26-jul-2018,data/raw/bsee/text/wr29-chevron-26-jul-2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wr29-chevron-26-jul-2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:50:39.059048+00:00,True,,,
wr508-shell-26-mar-2015,data/raw/bsee/text/wr508-shell-26-mar-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wr508-shell-26-mar-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:50:56.415866+00:00,True,,,
wr51-anadarko-08aug2015,data/raw/bsee/text/wr51-anadarko-08aug2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/wr51-anadarko-08aug2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T11:51:20.363459+00:00,True,,,
